PVSYST 7.2.11,,,,,,,,,,,,,
,File,File date,Description,,,,,,,,,,
Project,test26kw_Project.PRJ,04/10/22 18h35,test26kw,,,,,,,,,,
Geographical Site,Chatuchak_MN80.SIT,04/10/22 18h35,Chatuchak;Thailand;Asia;,,,,,,,,,,
Meteo data,Chatuchak_MN80_SYN.MET,04/10/22 18h13,Chatuchak;Meteonorm 8.0 (1996-2015);Synthetic,,,,,,,,,,
Simulation variant,test26kw_Project.VC0,04/10/22 21h05,New simulation variant,,,,,,,,,,
Simulation date,,05/10/22 23h03,,,,,,,,,,,
,,,,,,,,,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90 ,,,,,,,,,,
,,,,,,,,,,,,,
date,GlobInc,GlobEff,EArray,E_Grid,PR,,,,,,,,
    ,W/m²,W/m²,kW,kW,ratio,,,,,,,,
,,,,,,,,load,,loadcomparesolar?,,,load-solar
7/4/1990 9:00,424.28,412.42,9.509,9.3109,0.8526,,,47.26,,9.509,,,37.751
7/4/1990 10:00,649.22,639.82,14.251,13.991,0.8372,,,56.14,,14.251,,,41.889
7/4/1990 11:00,865.61,859.58,18.321,17.991,0.8075,,,61.72,,18.321,,,43.399
7/4/1990 12:00,716.7,708.37,15.455,15.177,0.8227,,,59.64,,15.455,,,44.185
7/4/1990 13:00,645.71,634.2,13.976,13.72,0.8255,,,70.12,,13.976,,,56.144
7/4/1990 14:00,581.88,570.64,12.683,12.444,0.8308,,,77.08,,12.683,,,64.397
7/4/1990 15:00,673.27,661.98,14.496,14.232,0.8213,,,70.62,,14.496,,,56.124
7/4/1990 16:00,399.89,380.81,8.6516,8.4648,0.8224,,,51.7,,8.6516,,,43.0484
7/4/1990 17:00,145.38,121.77,2.7583,2.6487,0.7078,,,39.48,,2.7583,,,36.7217
7/4/1990 18:00,0,0,0,-0.002,1,,,31.18,,0,,,31.18
7/4/1990 19:00,0,0,0,-0.002,1,,,27.72,,0,,,27.72
7/4/1990 20:00,0,0,0,-0.002,1,,,26.24,,0,,,26.24
7/4/1990 21:00,0,0,0,-0.002,1,,,17.26,,0,,,17.26
7/4/1990 22:00,0,0,0,-0.002,1,,,16,,0,,,16
7/4/1990 23:00,0,0,0,-0.002,1,,,12.28,,0,,,12.28
8/4/1990 0:00,0,0,0,-0.002,1,,,13.1,,0,,,13.1
8/4/1990 1:00,0,0,0,-0.002,1,,,10.06,,0,,,10.06
8/4/1990 2:00,0,0,0,-0.002,1,,,9.04,,0,,,9.04
8/4/1990 3:00,0,0,0,-0.002,1,,,10.24,,0,,,10.24
8/4/1990 4:00,0,0,0,-0.002,1,,,8.46,,0,,,8.46
8/4/1990 5:00,0,0,0,-0.002,1,,,8.82,,0,,,8.82
8/4/1990 6:00,11.452,11.256,0.2041,0.0855,0.29,,,13.26,,0.2041,,,13.0559
8/4/1990 7:00,129.42,121.8,2.8117,2.7014,0.8109,,,20.28,,2.8117,,,17.4683
8/4/1990 8:00,238.6,229.51,5.348,5.2045,0.8474,,,31.38,,5.348,,,26.032
8/4/1990 9:00,384.98,373.75,8.6233,8.4368,0.8514,,,42.72,,8.6233,,,34.0967
8/4/1990 10:00,463.15,451.24,10.299,10.091,0.8465,,,50.68,,10.299,,,40.381
8/4/1990 11:00,510.56,498.42,11.283,11.062,0.8417,,,57.8,,11.283,,,46.517
8/4/1990 12:00,538.93,526.5,11.85,11.621,0.8378,,,62.42,,11.85,,,50.57
8/4/1990 13:00,475.32,463.1,10.491,10.28,0.8403,,,61.42,,10.491,,,50.929
8/4/1990 14:00,375.28,362.98,8.3012,8.119,0.8405,,,65.78,,8.3012,,,57.4788
8/4/1990 15:00,266.04,256.52,5.903,5.7521,0.84,,,62.44,,5.903,,,56.537
8/4/1990 16:00,170.88,163.93,3.7614,3.6386,0.8272,,,50.86,,3.7614,,,47.0986
8/4/1990 17:00,62.883,60.077,1.322,1.2312,0.7607,,,38.3,,1.322,,,36.978
8/4/1990 18:00,0,0,0,-0.002,1,,,28.82,,0,,,28.82
8/4/1990 19:00,0,0,0,-0.002,1,,,28.14,,0,,,28.14
8/4/1990 20:00,0,0,0,-0.002,1,,,21.42,,0,,,21.42
8/4/1990 21:00,0,0,0,-0.002,1,,,17.42,,0,,,17.42
8/4/1990 22:00,0,0,0,-0.002,1,,,19.52,,0,,,19.52
8/4/1990 23:00,0,0,0,-0.002,1,,,14.74,,0,,,14.74
9/4/1990 0:00,0,0,0,-0.002,1,,,12.52,,0,,,12.52
9/4/1990 1:00,0,0,0,-0.002,1,,,10.58,,0,,,10.58
9/4/1990 2:00,0,0,0,-0.002,1,,,9.78,,0,,,9.78
9/4/1990 3:00,0,0,0,-0.002,1,,,10.5,,0,,,10.5
9/4/1990 4:00,0,0,0,-0.002,1,,,8.78,,0,,,8.78
9/4/1990 5:00,0,0,0,-0.002,1,,,8.56,,0,,,8.56
9/4/1990 6:00,0,0,0,-0.002,1,,,15.2,,0,,,15.2
9/4/1990 7:00,120.98,114.07,2.6321,2.5241,0.8106,,,17.26,,2.6321,,,14.6279
9/4/1990 8:00,205.95,198.03,4.6206,4.4866,0.8463,,,32.38,,4.6206,,,27.7594
9/4/1990 9:00,272.76,263.06,6.1296,5.9758,0.8512,,,33.22,,6.1296,,,27.0904
9/4/1990 10:00,406.62,393.69,9.0758,8.8834,0.8487,,,39.86,,9.0758,,,30.7842
9/4/1990 11:00,505.12,492.85,11.209,10.989,0.8452,,,51,,11.209,,,39.791
9/4/1990 12:00,626.73,616.28,13.74,13.487,0.836,,,56.58,,13.74,,,42.84
9/4/1990 13:00,441.08,429.83,9.8025,9.6006,0.8456,,,69.32,,9.8025,,,59.5175
9/4/1990 14:00,471.42,459.52,10.438,10.227,0.8428,,,59.08,,10.438,,,48.642
9/4/1990 15:00,203.16,195.63,4.5058,4.3733,0.8363,,,53.6,,4.5058,,,49.0942
9/4/1990 16:00,103.48,99.362,2.2488,2.1459,0.8056,,,44.72,,2.2488,,,42.4712
9/4/1990 17:00,14.938,14.53,0.2736,0.1595,0.4149,,,29.6,,0.2736,,,29.3264
9/4/1990 18:00,0,0,0,-0.002,1,,,23.08,,0,,,23.08
9/4/1990 19:00,0,0,0,-0.002,1,,,21.48,,0,,,21.48
9/4/1990 20:00,0,0,0,-0.002,1,,,14.18,,0,,,14.18
9/4/1990 21:00,0,0,0,-0.002,1,,,11.44,,0,,,11.44
9/4/1990 22:00,0,0,0,-0.002,1,,,7.54,,0,,,7.54
9/4/1990 23:00,0,0,0,-0.002,1,,,7.12,,0,,,7.12
10/4/1990 0:00,0,0,0,-0.002,1,,,6.76,,0,,,6.76
10/4/1990 1:00,0,0,0,-0.002,1,,,6.72,,0,,,6.72
10/4/1990 2:00,0,0,0,-0.002,1,,,7.04,,0,,,7.04
10/4/1990 3:00,0,0,0,-0.002,1,,,8.6,,0,,,8.6
10/4/1990 4:00,0,0,0,-0.002,1,,,6.74,,0,,,6.74
10/4/1990 5:00,0,0,0,-0.002,1,,,6.86,,0,,,6.86
10/4/1990 6:00,16.481,16.055,0.3145,0.2031,0.4788,,,7.6,,0.3145,,,7.2855
10/4/1990 7:00,228.4,204.61,4.8082,4.6717,0.7947,,,9.72,,4.8082,,,4.9118
10/4/1990 8:00,469.89,455.14,10.482,10.271,0.8492,,,8.98,,8.98,,,0
10/4/1990 9:00,689.23,679.63,15.072,14.801,0.8343,,,9.06,,9.06,,,0
10/4/1990 10:00,869.91,865.08,18.445,18.113,0.8089,,,9.2,,9.2,,,0
10/4/1990 11:00,973.27,969.12,20.116,19.754,0.7885,,,12.2,,12.2,,,0
10/4/1990 12:00,1007.9,1004.5,20.596,20.226,0.7796,,,16.36,,16.36,,,0
10/4/1990 13:00,953.55,949.39,19.626,19.272,0.7852,,,21.4,,19.626,,,1.774
10/4/1990 14:00,836.16,830.26,17.544,17.228,0.8005,,,29.24,,17.544,,,11.696
10/4/1990 15:00,639.78,629.81,13.776,13.522,0.8211,,,24.88,,13.776,,,11.104
10/4/1990 16:00,406.8,386.4,8.737,8.5491,0.8164,,,22.82,,8.737,,,14.083
10/4/1990 17:00,159.94,130.78,2.9599,2.8477,0.6917,,,17.96,,2.9599,,,15.0001
10/4/1990 18:00,0,0,0,-0.002,1,,,17.66,,0,,,17.66
10/4/1990 19:00,0,0,0,-0.002,1,,,12.26,,0,,,12.26
10/4/1990 20:00,0,0,0,-0.002,1,,,12.4,,0,,,12.4
10/4/1990 21:00,0,0,0,-0.002,1,,,13.52,,0,,,13.52
10/4/1990 22:00,0,0,0,-0.002,1,,,9.64,,0,,,9.64
10/4/1990 23:00,0,0,0,-0.002,1,,,8.54,,0,,,8.54
11/4/1990 0:00,0,0,0,-0.002,1,,,10.08,,0,,,10.08
11/4/1990 1:00,0,0,0,-0.002,1,,,8.4,,0,,,8.4
11/4/1990 2:00,0,0,0,-0.002,1,,,6.24,,0,,,6.24
11/4/1990 3:00,0,0,0,-0.002,1,,,6.18,,0,,,6.18
11/4/1990 4:00,0,0,0,-0.002,1,,,6.12,,0,,,6.12
11/4/1990 5:00,0,0,0,-0.002,1,,,6.12,,0,,,6.12
11/4/1990 6:00,16.104,15.705,0.3057,0.1937,0.4673,,,6.3,,0.3057,,,5.9943
11/4/1990 7:00,218.55,197.32,4.6247,4.4906,0.7983,,,8.14,,4.6247,,,3.5153
11/4/1990 8:00,448.85,434.49,10.011,9.806,0.8487,,,6.44,,6.44,,,0
11/4/1990 9:00,652.24,642.15,14.306,14.045,0.8366,,,8.18,,8.18,,,0
11/4/1990 10:00,818.31,812.09,17.475,17.16,0.8147,,,7.76,,7.76,,,0
11/4/1990 11:00,924.72,920.13,19.285,18.938,0.7956,,,11.52,,11.52,,,0
11/4/1990 12:00,940.26,935.34,19.46,19.11,0.7896,,,15.9,,15.9,,,0
11/4/1990 13:00,896.99,892.11,18.668,18.332,0.794,,,13.66,,13.66,,,0
11/4/1990 14:00,798.42,791.31,16.854,16.551,0.8053,,,13.32,,13.32,,,0
11/4/1990 15:00,615.46,605.2,13.296,13.048,0.8237,,,14.56,,13.296,,,1.264
11/4/1990 16:00,396.67,376.64,8.5267,8.3415,0.817,,,13.52,,8.5267,,,4.9933
11/4/1990 17:00,157.85,128.48,2.9063,2.7947,0.6878,,,12.98,,2.9063,,,10.0737
11/4/1990 18:00,0,0,0,-0.002,1,,,14.04,,0,,,14.04
11/4/1990 19:00,0,0,0,-0.002,1,,,9.98,,0,,,9.98
11/4/1990 20:00,0,0,0,-0.002,1,,,7.08,,0,,,7.08
11/4/1990 21:00,0,0,0,-0.002,1,,,8.04,,0,,,8.04
11/4/1990 22:00,0,0,0,-0.002,1,,,8.32,,0,,,8.32
11/4/1990 23:00,0,0,0,-0.002,1,,,7.88,,0,,,7.88
12/4/1990 0:00,0,0,0,-0.002,1,,,8,,0,,,8
12/4/1990 1:00,0,0,0,-0.002,1,,,6.76,,0,,,6.76
12/4/1990 2:00,0,0,0,-0.002,1,,,6.06,,0,,,6.06
12/4/1990 3:00,0,0,0,-0.002,1,,,5.86,,0,,,5.86
12/4/1990 4:00,0,0,0,-0.002,1,,,5.88,,0,,,5.88
12/4/1990 5:00,0,0,0,-0.002,1,,,5.94,,0,,,5.94
12/4/1990 6:00,16.969,16.518,0.3243,0.2135,0.4887,,,6.3,,0.3243,,,5.9757
12/4/1990 7:00,178.29,163.7,3.8314,3.7077,0.8079,,,7.56,,3.8314,,,3.7286
12/4/1990 8:00,338.56,326.43,7.6177,7.4444,0.8542,,,6.14,,6.14,,,0
12/4/1990 9:00,423.08,411.19,9.4981,9.3002,0.854,,,9.18,,9.18,,,0
12/4/1990 10:00,600.19,589.27,13.267,13.02,0.8428,,,12.8,,12.8,,,0
12/4/1990 11:00,710.92,702.15,15.477,15.198,0.8305,,,18.84,,15.477,,,3.363
12/4/1990 12:00,589.76,579.47,12.988,12.745,0.8396,,,21.18,,12.988,,,8.192
12/4/1990 13:00,727.56,718.47,15.726,15.443,0.8246,,,18.1,,15.726,,,2.374
12/4/1990 14:00,514.78,503.66,11.372,11.149,0.8414,,,16.62,,11.372,,,5.248
12/4/1990 15:00,330.69,320.17,7.3655,7.1955,0.8453,,,14.52,,7.3655,,,7.1545
12/4/1990 16:00,211.49,202.45,4.674,4.5393,0.8339,,,13.48,,4.674,,,8.806
12/4/1990 17:00,89.467,84.159,1.8949,1.7966,0.7801,,,14.7,,1.8949,,,12.8051
12/4/1990 18:00,0,0,0,-0.002,1,,,10.42,,0,,,10.42
12/4/1990 19:00,0,0,0,-0.002,1,,,9.34,,0,,,9.34
12/4/1990 20:00,0,0,0,-0.002,1,,,10,,0,,,10
12/4/1990 21:00,0,0,0,-0.002,1,,,9.3,,0,,,9.3
12/4/1990 22:00,0,0,0,-0.002,1,,,8.56,,0,,,8.56
12/4/1990 23:00,0,0,0,-0.002,1,,,9,,0,,,9
13/04/90 00:00,0,0,0,-0.002,1,,,9.56,,0,,,9.56
13/04/90 01:00,0,0,0,-0.002,1,,,8.44,,0,,,8.44
13/04/90 02:00,0,0,0,-0.002,1,,,6.36,,0,,,6.36
13/04/90 03:00,0,0,0,-0.002,1,,,6.16,,0,,,6.16
13/04/90 04:00,0,0,0,-0.002,1,,,6.3,,0,,,6.3
13/04/90 05:00,0,0,0,-0.002,1,,,6.22,,0,,,6.22
13/04/90 06:00,20.477,19.79,0.4015,0.2957,0.561,,,6.24,,0.4015,,,5.8385
13/04/90 07:00,280.62,248.95,5.863,5.7127,0.7909,,,6.52,,5.863,,,0.657
13/04/90 08:00,569.24,551.79,12.56,12.322,0.841,,,11.8,,11.8,,,0
13/04/90 09:00,780.14,770.57,16.826,16.523,0.8228,,,9.94,,9.94,,,0
13/04/90 10:00,938.7,933.73,19.637,19.284,0.7981,,,18.66,,18.66,,,0
13/04/90 11:00,562.48,552.19,12.383,12.147,0.839,,,24.2,,12.383,,,11.817
13/04/90 12:00,535.31,522.94,11.774,11.546,0.8379,,,30.8,,11.774,,,19.026
13/04/90 13:00,535.49,522.85,11.773,11.545,0.8376,,,28.7,,11.773,,,16.927
13/04/90 14:00,479.3,467.06,10.596,10.384,0.8417,,,28.72,,10.596,,,18.124
13/04/90 15:00,363.01,352.04,8.0898,7.9103,0.8466,,,31.5,,8.0898,,,23.4102
13/04/90 16:00,254.1,242.92,5.6219,5.4748,0.837,,,26.42,,5.6219,,,20.7981
13/04/90 17:00,100.77,92.287,2.0916,1.9907,0.7675,,,23.34,,2.0916,,,21.2484
13/04/90 18:00,0,0,0,-0.002,1,,,24.4,,0,,,24.4
13/04/90 19:00,0,0,0,-0.002,1,,,21.06,,0,,,21.06
13/04/90 20:00,0,0,0,-0.002,1,,,17.8,,0,,,17.8
13/04/90 21:00,0,0,0,-0.002,1,,,17.86,,0,,,17.86
13/04/90 22:00,0,0,0,-0.002,1,,,18.98,,0,,,18.98
13/04/90 23:00,0,0,0,-0.002,1,,,15.58,,0,,,15.58
14/04/90 00:00,0,0,0,-0.002,1,,,15.04,,0,,,15.04
14/04/90 01:00,0,0,0,-0.002,1,,,13.68,,0,,,13.68
14/04/90 02:00,0,0,0,-0.002,1,,,12.4,,0,,,12.4
14/04/90 03:00,0,0,0,-0.002,1,,,7.02,,0,,,7.02
14/04/90 04:00,0,0,0,-0.002,1,,,6.42,,0,,,6.42
14/04/90 05:00,0,0,0,-0.002,1,,,6.36,,0,,,6.36
14/04/90 06:00,14.693,14.356,0.2772,0.1633,0.4318,,,6.58,,0.2772,,,6.3028
14/04/90 07:00,142.33,133.73,3.1384,3.0238,0.8254,,,6.54,,3.1384,,,3.4016
14/04/90 08:00,303.13,292.13,6.8809,6.7173,0.8609,,,7.82,,6.8809,,,0.9391
14/04/90 09:00,476.41,464.6,10.736,10.522,0.8581,,,7.72,,7.72,,,0
14/04/90 10:00,662.98,653.64,14.643,14.377,0.8425,,,11.84,,11.84,,,0
14/04/90 11:00,765.87,757.19,16.592,16.293,0.8265,,,13.66,,13.66,,,0
14/04/90 12:00,800.27,792.39,17.184,16.874,0.8192,,,14.32,,14.32,,,0
14/04/90 13:00,749.03,740.13,16.151,15.861,0.8226,,,13.94,,13.94,,,0
14/04/90 14:00,677.44,667.26,14.712,14.446,0.8285,,,14.92,,14.712,,,0.208
14/04/90 15:00,511.37,499.83,11.285,11.063,0.8405,,,19.58,,11.285,,,8.295
14/04/90 16:00,366.86,348.38,7.9965,7.8182,0.8279,,,21.34,,7.9965,,,13.3435
14/04/90 17:00,162.81,132.8,3.0395,2.9262,0.6983,,,19.92,,3.0395,,,16.8805
14/04/90 18:00,7.1608,6.9533,0.1092,-0.002,1,,,17.92,,0.1092,,,17.8108
14/04/90 19:00,0,0,0,-0.002,1,,,17.66,,0,,,17.66
14/04/90 20:00,0,0,0,-0.002,1,,,14.8,,0,,,14.8
14/04/90 21:00,0,0,0,-0.002,1,,,16.66,,0,,,16.66
14/04/90 22:00,0,0,0,-0.002,1,,,17,,0,,,17
14/04/90 23:00,0,0,0,-0.002,1,,,16.64,,0,,,16.64
15/04/90 00:00,0,0,0,-0.002,1,,,16.66,,0,,,16.66
15/04/90 01:00,0,0,0,-0.002,1,,,15.06,,0,,,15.06
15/04/90 02:00,0,0,0,-0.002,1,,,13.44,,0,,,13.44
15/04/90 03:00,0,0,0,-0.002,1,,,13.64,,0,,,13.64
15/04/90 04:00,0,0,0,-0.002,1,,,8.7,,0,,,8.7
15/04/90 05:00,0,0,0,-0.002,1,,,6.3,,0,,,6.3
15/04/90 06:00,19.103,18.534,0.3759,0.2685,0.546,,,6.48,,0.3759,,,6.1041
15/04/90 07:00,217.3,196.97,4.6887,4.5538,0.8142,,,6.76,,4.6887,,,2.0713
15/04/90 08:00,445.89,431.55,10.115,9.9085,0.8633,,,6.58,,6.58,,,0
15/04/90 09:00,667.15,657.45,14.885,14.617,0.8512,,,10.4,,10.4,,,0
15/04/90 10:00,830.8,825.21,18.074,17.749,0.83,,,14.42,,14.42,,,0
15/04/90 11:00,936.76,930.84,19.894,19.536,0.8102,,,17.92,,17.92,,,0
15/04/90 12:00,991,987.17,20.781,20.407,0.8,,,22.92,,20.781,,,2.139
15/04/90 13:00,932.83,928.18,19.722,19.367,0.8066,,,22.76,,19.722,,,3.038
15/04/90 14:00,805.67,798.76,17.371,17.059,0.8226,,,22.54,,17.371,,,5.169
15/04/90 15:00,606.87,596.33,13.407,13.158,0.8423,,,18.22,,13.407,,,4.813
15/04/90 16:00,370.99,351.97,8.1552,7.9749,0.8351,,,15.54,,8.1552,,,7.3848
15/04/90 17:00,150.33,122.6,2.8286,2.718,0.7024,,,16.18,,2.8286,,,13.3514
15/04/90 18:00,0,0,0,-0.002,1,,,19.5,,0,,,19.5
15/04/90 19:00,0,0,0,-0.002,1,,,17.22,,0,,,17.22
15/04/90 20:00,0,0,0,-0.002,1,,,16.24,,0,,,16.24
15/04/90 21:00,0,0,0,-0.002,1,,,14.52,,0,,,14.52
15/04/90 22:00,0,0,0,-0.002,1,,,16.82,,0,,,16.82
15/04/90 23:00,0,0,0,-0.002,1,,,16.54,,0,,,16.54
16/04/90 00:00,0,0,0,-0.002,1,,,16.28,,0,,,16.28
16/04/90 01:00,0,0,0,-0.002,1,,,16.58,,0,,,16.58
16/04/90 02:00,0,0,0,-0.002,1,,,9.88,,0,,,9.88
16/04/90 03:00,0,0,0,-0.002,1,,,10.6,,0,,,10.6
16/04/90 04:00,0,0,0,-0.002,1,,,6.76,,0,,,6.76
16/04/90 05:00,0,0,0,-0.002,1,,,6.84,,0,,,6.84
16/04/90 06:00,20.628,19.977,0.4081,0.3027,0.5702,,,9.48,,0.4081,,,9.0719
16/04/90 07:00,226.19,204.49,4.8422,4.7052,0.8082,,,15.72,,4.8422,,,10.8778
16/04/90 08:00,452.82,438.44,10.191,9.9838,0.8566,,,15.94,,10.191,,,5.749
16/04/90 09:00,667.05,657.34,14.737,14.471,0.8428,,,32.86,,14.737,,,18.123
16/04/90 10:00,806.65,800.29,17.403,17.09,0.8231,,,53.16,,17.403,,,35.757
16/04/90 11:00,875.68,870.07,18.574,18.24,0.8092,,,60.5,,18.574,,,41.926
16/04/90 12:00,906.04,900.65,19.028,18.686,0.8012,,,59.66,,19.028,,,40.632
16/04/90 13:00,890.36,885.03,18.694,18.357,0.801,,,51.52,,18.694,,,32.826
16/04/90 14:00,749.72,741.41,16.055,15.766,0.817,,,53.16,,16.055,,,37.105
16/04/90 15:00,594.19,583.82,12.964,12.72,0.8317,,,39.98,,12.964,,,27.016
16/04/90 16:00,363.36,344.68,7.8821,7.7054,0.8239,,,31.96,,7.8821,,,24.0779
16/04/90 17:00,140.45,114.9,2.6096,2.502,0.6921,,,27.22,,2.6096,,,24.6104
16/04/90 18:00,0,0,0,-0.002,1,,,25.36,,0,,,25.36
16/04/90 19:00,0,0,0,-0.002,1,,,13.74,,0,,,13.74
16/04/90 20:00,0,0,0,-0.002,1,,,7.38,,0,,,7.38
16/04/90 21:00,0,0,0,-0.002,1,,,7.08,,0,,,7.08
16/04/90 22:00,0,0,0,-0.002,1,,,7.08,,0,,,7.08
16/04/90 23:00,0,0,0,-0.002,1,,,9.32,,0,,,9.32
17/04/90 00:00,0,0,0,-0.002,1,,,7.34,,0,,,7.34
17/04/90 01:00,0,0,0,-0.002,1,,,7.12,,0,,,7.12
17/04/90 02:00,0,0,0,-0.002,1,,,6.98,,0,,,6.98
17/04/90 03:00,0,0,0,-0.002,1,,,7.12,,0,,,7.12
17/04/90 04:00,0,0,0,-0.002,1,,,7.12,,0,,,7.12
17/04/90 05:00,0,0,0,-0.002,1,,,7.18,,0,,,7.18
17/04/90 06:00,12.695,12.436,0.2334,0.1167,0.3572,,,9.2,,0.2334,,,8.9666
17/04/90 07:00,161.15,149.5,3.5178,3.3982,0.8192,,,6.82,,3.5178,,,3.3022
17/04/90 08:00,332.48,320.53,7.5377,7.3655,0.8607,,,9.5,,7.5377,,,1.9623
17/04/90 09:00,481.92,470.05,10.861,10.645,0.8581,,,7.96,,7.96,,,0
17/04/90 10:00,552.72,541.88,12.367,12.131,0.8527,,,9.2,,9.2,,,0
17/04/90 11:00,717.43,708.76,15.718,15.435,0.8358,,,8.84,,8.84,,,0
17/04/90 12:00,736.68,725.61,15.994,15.706,0.8283,,,12.88,,12.88,,,0
17/04/90 13:00,771.2,762.41,16.656,16.356,0.824,,,10.24,,10.24,,,0
17/04/90 14:00,628.14,617.55,13.793,13.538,0.8374,,,19.9,,13.793,,,6.107
17/04/90 15:00,395.75,384.15,8.8337,8.6445,0.8486,,,18.94,,8.8337,,,10.1063
17/04/90 16:00,274.48,261.84,6.0748,5.9217,0.8382,,,17.68,,6.0748,,,11.6052
17/04/90 17:00,92.314,85.397,1.9329,1.8341,0.7719,,,16.68,,1.9329,,,14.7471
17/04/90 18:00,0,0,0,-0.002,1,,,17.26,,0,,,17.26
17/04/90 19:00,0,0,0,-0.002,1,,,18.52,,0,,,18.52
17/04/90 20:00,0,0,0,-0.002,1,,,19.46,,0,,,19.46
17/04/90 21:00,0,0,0,-0.002,1,,,16.56,,0,,,16.56
17/04/90 22:00,0,0,0,-0.002,1,,,18.18,,0,,,18.18
17/04/90 23:00,0,0,0,-0.002,1,,,17.04,,0,,,17.04
18/04/90 00:00,0,0,0,-0.002,1,,,17.06,,0,,,17.06
18/04/90 01:00,0,0,0,-0.002,1,,,14.2,,0,,,14.2
18/04/90 02:00,0,0,0,-0.002,1,,,14.24,,0,,,14.24
18/04/90 03:00,0,0,0,-0.002,1,,,12.18,,0,,,12.18
18/04/90 04:00,0,0,0,-0.002,1,,,6.38,,0,,,6.38
18/04/90 05:00,0,0,0,-0.002,1,,,6.4,,0,,,6.4
18/04/90 06:00,11.348,11.13,0.203,0.0844,0.2889,,,7.94,,0.203,,,7.737
18/04/90 07:00,100.38,95.985,2.2166,2.1141,0.8182,,,8.78,,2.2166,,,6.5634
18/04/90 08:00,206.06,198.13,4.6563,4.5218,0.8525,,,6.56,,4.6563,,,1.9037
18/04/90 09:00,302.08,291.53,6.8342,6.6711,0.858,,,9.78,,6.8342,,,2.9458
18/04/90 10:00,359.39,347.58,8.0977,7.9181,0.8559,,,16.86,,8.0977,,,8.7623
18/04/90 11:00,417.7,404.33,9.377,9.1806,0.8539,,,16.7,,9.377,,,7.323
18/04/90 12:00,403.84,393.4,9.1063,8.9135,0.8575,,,19.92,,9.1063,,,10.8137
18/04/90 13:00,390.62,380.04,8.8248,8.6357,0.8589,,,21.46,,8.8248,,,12.6352
18/04/90 14:00,320.24,309.33,7.1836,7.016,0.8511,,,20.64,,7.1836,,,13.4564
18/04/90 15:00,253.29,244.12,5.6983,5.5502,0.8513,,,22.7,,5.6983,,,17.0017
18/04/90 16:00,143.37,137.56,3.181,3.0658,0.8308,,,19.28,,3.181,,,16.099
18/04/90 17:00,60.117,57.488,1.275,1.1848,0.7657,,,19.38,,1.275,,,18.105
18/04/90 18:00,0,0,0,-0.002,1,,,17.02,,0,,,17.02
18/04/90 19:00,0,0,0,-0.002,1,,,15.06,,0,,,15.06
18/04/90 20:00,0,0,0,-0.002,1,,,14.8,,0,,,14.8
18/04/90 21:00,0,0,0,-0.002,1,,,15.84,,0,,,15.84
18/04/90 22:00,0,0,0,-0.002,1,,,16.68,,0,,,16.68
18/04/90 23:00,0,0,0,-0.002,1,,,15.64,,0,,,15.64
19/04/90 00:00,0,0,0,-0.002,1,,,15.52,,0,,,15.52
19/04/90 01:00,0,0,0,-0.002,1,,,10.76,,0,,,10.76
19/04/90 02:00,0,0,0,-0.002,1,,,6.68,,0,,,6.68
19/04/90 03:00,0,0,0,-0.002,1,,,6.38,,0,,,6.38
19/04/90 04:00,0,0,0,-0.002,1,,,6.42,,0,,,6.42
19/04/90 05:00,0,0,0,-0.002,1,,,6.48,,0,,,6.48
19/04/90 06:00,20.561,19.919,0.4083,0.3029,0.5723,,,8.88,,0.4083,,,8.4717
19/04/90 07:00,211.78,192.66,4.5835,4.4499,0.8163,,,10.62,,4.5835,,,6.0365
19/04/90 08:00,408.46,394.93,9.2877,9.0925,0.8648,,,17.8,,9.2877,,,8.5123
19/04/90 09:00,597.26,585.94,13.408,13.159,0.856,,,35.42,,13.408,,,22.012
19/04/90 10:00,746.45,739.13,16.44,16.144,0.8403,,,40.58,,16.44,,,24.14
19/04/90 11:00,867.5,861.46,18.667,18.331,0.8209,,,54.92,,18.667,,,36.253
19/04/90 12:00,813.02,805.16,17.574,17.258,0.8247,,,50.6,,17.574,,,33.026
19/04/90 13:00,818.32,811.93,17.663,17.345,0.8234,,,55.12,,17.663,,,37.457
19/04/90 14:00,654.78,644.33,14.403,14.14,0.839,,,53.92,,14.403,,,39.517
19/04/90 15:00,492.46,481,11.003,10.785,0.8508,,,41.92,,11.003,,,30.917
19/04/90 16:00,320.98,304.96,7.1002,6.9337,0.8392,,,38.76,,7.1002,,,31.6598
19/04/90 17:00,134.88,110.87,2.5522,2.4453,0.7043,,,35.7,,2.5522,,,33.1478
19/04/90 18:00,0,0,0,-0.002,1,,,29.66,,0,,,29.66
19/04/90 19:00,0,0,0,-0.002,1,,,20.36,,0,,,20.36
19/04/90 20:00,0,0,0,-0.002,1,,,18.04,,0,,,18.04
19/04/90 21:00,0,0,0,-0.002,1,,,16.02,,0,,,16.02
19/04/90 22:00,0,0,0,-0.002,1,,,15.7,,0,,,15.7
19/04/90 23:00,0,0,0,-0.002,1,,,14.28,,0,,,14.28
20/04/90 00:00,0,0,0,-0.002,1,,,14.14,,0,,,14.14
20/04/90 01:00,0,0,0,-0.002,1,,,12.14,,0,,,12.14
20/04/90 02:00,0,0,0,-0.002,1,,,9.06,,0,,,9.06
20/04/90 03:00,0,0,0,-0.002,1,,,6.36,,0,,,6.36
20/04/90 04:00,0,0,0,-0.002,1,,,6.78,,0,,,6.78
