date,GlobInc,GlobEff,Earray(kW),E_Grid,PR,GlobHor
24/7/1990 20:00,0,0,0,-0.0055,1,0
24/7/1990 21:00,0,0,0,-0.0055,1,0
24/7/1990 22:00,0,0,0,-0.0055,1,0
24/7/1990 23:00,0,0,0,-0.0055,1,0
25/7/1990 0:00,0,0,0,-0.0055,1,0
25/7/1990 1:00,0,0,0,-0.0055,1,0
25/7/1990 2:00,0,0,0,-0.0055,1,0
25/7/1990 3:00,0,0,0,-0.0055,1,0
25/7/1990 4:00,0,0,0,-0.0055,1,0
25/7/1990 5:00,0,0,0,-0.0055,1,0
25/7/1990 6:00,0,0,0,-0.0055,1,5.0927
25/7/1990 7:00,28.856,27.981,0.4363,0.3642,0.6953,29.596
25/7/1990 8:00,53.617,51.782,0.8386,0.7766,0.7981,55.304
25/7/1990 9:00,76.721,74.069,1.2193,1.1537,0.8285,79.206
25/7/1990 10:00,102.51,99.025,1.6469,1.5736,0.8458,105.79
25/7/1990 11:00,114.05,110.24,1.8381,1.7612,0.8508,117.6
25/7/1990 12:00,114.2,110.41,1.8403,1.7633,0.8507,117.7
25/7/1990 13:00,103.95,100.45,1.6692,1.5954,0.8456,107.21
25/7/1990 14:00,91.562,88.431,1.4641,1.3941,0.8389,94.5
25/7/1990 15:00,72.845,70.323,1.1534,1.0888,0.8235,75.203
25/7/1990 16:00,48.595,46.952,0.7555,0.6913,0.7838,50.097
25/7/1990 17:00,25.22,24.493,0.3764,0.3028,0.6615,25.805
25/7/1990 18:00,0,0,0,-0.0055,1,3.2053
25/7/1990 19:00,0,0,0,-0.0055,1,0
25/7/1990 20:00,0,0,0,-0.0055,1,0
25/7/1990 21:00,0,0,0,-0.0055,1,0
25/7/1990 22:00,0,0,0,-0.0055,1,0
25/7/1990 23:00,0,0,0,-0.0055,1,0
26/7/1990 0:00,0,0,0,-0.0055,1,0
26/7/1990 1:00,0,0,0,-0.0055,1,0
26/7/1990 2:00,0,0,0,-0.0055,1,0
26/7/1990 3:00,0,0,0,-0.0055,1,0
26/7/1990 4:00,0,0,0,-0.0055,1,0
26/7/1990 5:00,0,0,0,-0.0055,1,0
26/7/1990 6:00,0,0,0,-0.0055,1,4.7999
26/7/1990 7:00,19.634,19.06,0.2895,0.214,0.6005,20.094
26/7/1990 8:00,39.109,37.775,0.604,0.5363,0.7555,40.303
26/7/1990 9:00,55.144,53.219,0.8673,0.8064,0.8057,56.899
26/7/1990 10:00,65.33,63.073,1.0371,0.9751,0.8223,67.393
26/7/1990 11:00,72.461,69.993,1.1553,1.0911,0.8297,74.699
26/7/1990 12:00,74.722,72.2,1.1925,1.1277,0.8315,76.993
26/7/1990 13:00,71.581,69.137,1.1396,1.0757,0.828,73.804
26/7/1990 14:00,63.005,60.823,0.9966,0.9352,0.8178,65.001
26/7/1990 15:00,51.759,49.952,0.8108,0.7484,0.7966,53.4
26/7/1990 16:00,33.705,32.574,0.5148,0.4447,0.727,34.705
26/7/1990 17:00,16.364,15.918,0.2367,0.1601,0.5389,16.694
26/7/1990 18:00,0,0,0,-0.0055,1,2.9938
26/7/1990 19:00,0,0,0,-0.0055,1,0
26/7/1990 20:00,0,0,0,-0.0055,1,0
26/7/1990 21:00,0,0,0,-0.0055,1,0
26/7/1990 22:00,0,0,0,-0.0055,1,0
26/7/1990 23:00,0,0,0,-0.0055,1,0
27/7/1990 0:00,0,0,0,-0.0055,1,0
27/7/1990 1:00,0,0,0,-0.0055,1,0
27/7/1990 2:00,0,0,0,-0.0055,1,0
27/7/1990 3:00,0,0,0,-0.0055,1,0
27/7/1990 4:00,0,0,0,-0.0055,1,0
27/7/1990 5:00,0,0,0,-0.0055,1,0
27/7/1990 6:00,9.1046,8.9035,0.1232,0.0441,0.2671,8.9977
27/7/1990 7:00,106.26,102.01,1.7053,1.6313,0.8459,111.19
27/7/1990 8:00,252.35,243.13,4.0986,3.9725,0.8673,265.7
27/7/1990 9:00,312.93,303.55,5.0858,4.9347,0.8688,325.71
27/7/1990 10:00,343.97,333.9,5.5681,5.4047,0.8657,356.39
27/7/1990 11:00,478.66,468.69,7.6747,7.458,0.8585,494.81
27/7/1990 12:00,383.34,374.65,6.1968,6.0171,0.8648,394.91
27/7/1990 13:00,219.11,212.2,3.5465,3.4325,0.8631,226.2
27/7/1990 14:00,199.55,193.11,3.2284,3.1214,0.8618,206.3
27/7/1990 15:00,100.56,97.118,1.6028,1.5297,0.8381,103.9
27/7/1990 16:00,33.797,32.662,0.511,0.4405,0.7182,34.803
27/7/1990 17:00,22.594,21.953,0.3334,0.2588,0.631,23.104
27/7/1990 18:00,0,0,0,-0.0055,1,2.9938
27/7/1990 19:00,0,0,0,-0.0055,1,0
27/7/1990 20:00,0,0,0,-0.0055,1,0
27/7/1990 21:00,0,0,0,-0.0055,1,0
27/7/1990 22:00,0,0,0,-0.0055,1,0
27/7/1990 23:00,0,0,0,-0.0055,1,0
28/7/1990 0:00,0,0,0,-0.0055,1,0
28/7/1990 1:00,0,0,0,-0.0055,1,0
28/7/1990 2:00,0,0,0,-0.0055,1,0
28/7/1990 3:00,0,0,0,-0.0055,1,0
28/7/1990 4:00,0,0,0,-0.0055,1,0
28/7/1990 5:00,0,0,0,-0.0055,1,0
28/7/1990 6:00,16.741,16.279,0.2442,0.1676,0.5517,16.905
28/7/1990 7:00,163.26,151.15,2.5566,2.4656,0.8321,181.09
28/7/1990 8:00,362.36,348.22,5.8307,5.662,0.8609,389.99
28/7/1990 9:00,613.82,605.27,9.7166,9.4397,0.8473,651.4
28/7/1990 10:00,530.32,520.75,8.4458,8.2082,0.8528,550.89
28/7/1990 11:00,550.83,541.96,8.7417,8.4955,0.8498,569
28/7/1990 12:00,655.08,646.39,10.221,9.9252,0.8348,678.2
28/7/1990 13:00,631.78,622.85,9.8712,9.5865,0.836,655.6
28/7/1990 14:00,531.61,521.73,8.4006,8.1623,0.8459,553.11
28/7/1990 15:00,425.51,415.59,6.7941,6.5979,0.8543,447.2
28/7/1990 16:00,234.93,225.52,3.751,3.6313,0.8516,248.19
28/7/1990 17:00,141.25,128.48,2.1282,2.0442,0.7973,160.8
28/7/1990 18:00,0,0,0,-0.0055,1,2.5057
28/7/1990 19:00,0,0,0,-0.0055,1,0
28/7/1990 20:00,0,0,0,-0.0055,1,0
28/7/1990 21:00,0,0,0,-0.0055,1,0
28/7/1990 22:00,0,0,0,-0.0055,1,0
28/7/1990 23:00,0,0,0,-0.0055,1,0
29/7/1990 0:00,0,0,0,-0.0055,1,0
29/7/1990 1:00,0,0,0,-0.0055,1,0
29/7/1990 2:00,0,0,0,-0.0055,1,0
29/7/1990 3:00,0,0,0,-0.0055,1,0
29/7/1990 4:00,0,0,0,-0.0055,1,0
29/7/1990 5:00,0,0,0,-0.0055,1,0
29/7/1990 6:00,7.3084,7.1661,0.095,0.0153,0.1154,7.2079
29/7/1990 7:00,40.038,38.771,0.6158,0.548,0.7542,41.197
29/7/1990 8:00,108.57,104.82,1.7403,1.665,0.845,112.4
29/7/1990 9:00,213.47,206.6,3.4602,3.3485,0.8642,221.2
29/7/1990 10:00,244.21,236.49,3.9508,3.8268,0.8634,252.41
29/7/1990 11:00,252.92,245.17,4.088,3.9604,0.8627,261.1
29/7/1990 12:00,229.45,222.32,3.7048,3.5865,0.8612,236.59
29/7/1990 13:00,348.76,340.37,5.6246,5.458,0.8622,359.4
29/7/1990 14:00,239.32,231.75,3.8524,3.7302,0.8587,247.49
29/7/1990 15:00,255.55,247.51,4.1117,3.983,0.8587,265.6
29/7/1990 16:00,182.12,175.45,2.912,2.8111,0.8504,190.2
29/7/1990 17:00,103.57,98.793,1.6221,1.5482,0.8236,109.6
29/7/1990 18:00,11.3,10.945,0.1527,0.0743,0.3621,11.194
29/7/1990 19:00,0,0,0,-0.0055,1,0
29/7/1990 20:00,0,0,0,-0.0055,1,0
29/7/1990 21:00,0,0,0,-0.0055,1,0
29/7/1990 22:00,0,0,0,-0.0055,1,0
29/7/1990 23:00,0,0,0,-0.0055,1,0
30/7/1990 0:00,0,0,0,-0.0055,1,0
30/7/1990 1:00,0,0,0,-0.0055,1,0
30/7/1990 2:00,0,0,0,-0.0055,1,0
30/7/1990 3:00,0,0,0,-0.0055,1,0
30/7/1990 4:00,0,0,0,-0.0055,1,0
30/7/1990 5:00,0,0,0,-0.0055,1,0
30/7/1990 6:00,23.43,22.675,0.3527,0.2789,0.6558,24.097
30/7/1990 7:00,203.53,184.63,3.1449,3.0421,0.8235,232.8
30/7/1990 8:00,412.21,395.61,6.6226,6.4355,0.8602,450.5
30/7/1990 9:00,598.02,590.18,9.5609,9.2912,0.856,633.91
30/7/1990 10:00,747.82,741.24,11.631,11.292,0.832,781.9
30/7/1990 11:00,875.86,871.24,13.251,12.862,0.8091,911.4
30/7/1990 12:00,916.03,912.1,13.697,13.291,0.7994,952.5
30/7/1990 13:00,847.76,844.16,12.831,12.456,0.8095,884.51
30/7/1990 14:00,750.27,744.1,11.53,11.194,0.822,787.6
30/7/1990 15:00,576.63,568.06,9.0864,8.8276,0.8435,614.59
30/7/1990 16:00,373.55,354.77,5.8529,5.6807,0.8379,410.61
30/7/1990 17:00,169.16,147.47,2.4524,2.3617,0.7692,203.2
30/7/1990 18:00,11.588,11.223,0.1583,0.08,0.3802,11.503
30/7/1990 19:00,0,0,0,-0.0055,1,0
30/7/1990 20:00,0,0,0,-0.0055,1,0
30/7/1990 21:00,0,0,0,-0.0055,1,0
30/7/1990 22:00,0,0,0,-0.0055,1,0
30/7/1990 23:00,0,0,0,-0.0055,1,0
31/7/1990 0:00,0,0,0,-0.0055,1,0
31/7/1990 1:00,0,0,0,-0.0055,1,0
31/7/1990 2:00,0,0,0,-0.0055,1,0
31/7/1990 3:00,0,0,0,-0.0055,1,0
31/7/1990 4:00,0,0,0,-0.0055,1,0
31/7/1990 5:00,0,0,0,-0.0055,1,0
31/7/1990 6:00,23.421,22.664,0.3521,0.2783,0.6546,24.097
31/7/1990 7:00,220.84,197.76,3.3605,3.2529,0.8115,256.7
31/7/1990 8:00,444.05,425.94,7.0735,6.8741,0.8529,488.71
31/7/1990 9:00,653.27,646.63,10.309,10.012,0.8444,696.21
31/7/1990 10:00,815.24,810.59,12.441,12.077,0.8162,855.5
31/7/1990 11:00,916.47,913.86,13.637,13.234,0.7956,955.81
31/7/1990 12:00,947.91,945.77,13.945,13.53,0.7864,987.79
31/7/1990 13:00,910.65,908.15,13.458,13.061,0.7902,951.01
31/7/1990 14:00,795.38,790.07,11.986,11.636,0.806,838.01
31/7/1990 15:00,624.79,616.57,9.6658,9.3874,0.8278,669.99
31/7/1990 16:00,404.27,382.75,6.2238,6.04,0.8232,450.89
31/7/1990 17:00,177.18,150.48,2.4754,2.383,0.741,220.09
31/7/1990 18:00,12.259,11.871,0.1667,0.0885,0.3979,12.203
31/7/1990 19:00,0,0,0,-0.0055,1,0
31/7/1990 20:00,0,0,0,-0.0055,1,0
31/7/1990 21:00,0,0,0,-0.0055,1,0
31/7/1990 22:00,0,0,0,-0.0055,1,0
31/7/1990 23:00,0,0,0,-0.0055,1,0
1/8/1990 0:00,0,0,0,-0.0055,1,0
1/8/1990 1:00,0,0,0,-0.0055,1,0
1/8/1990 2:00,0,0,0,-0.0055,1,0
1/8/1990 3:00,0,0,0,-0.0055,1,0
1/8/1990 4:00,0,0,0,-0.0055,1,0
1/8/1990 5:00,0,0,0,-0.0055,1,0
1/8/1990 6:00,23.052,22.312,0.3465,0.2725,0.6513,23.706
1/8/1990 7:00,198.42,180.56,3.0742,2.9729,0.8255,224.89
1/8/1990 8:00,405.23,389.16,6.5175,6.3329,0.861,439.89
1/8/1990 9:00,578.77,570.73,9.2731,9.0129,0.858,610.4
1/8/1990 10:00,699.38,692.79,10.971,10.653,0.8392,728.41
1/8/1990 11:00,776.01,771.38,11.987,11.637,0.8262,804.1
1/8/1990 12:00,811.53,807.51,12.417,12.055,0.8184,840.4
1/8/1990 13:00,756.97,751.76,11.667,11.327,0.8245,784.51
1/8/1990 14:00,690.83,683.87,10.741,10.429,0.8318,721.1
1/8/1990 15:00,513.7,504.09,8.1619,7.9307,0.8506,542.81
1/8/1990 16:00,335.96,320.1,5.3091,5.1506,0.8447,364.3
1/8/1990 17:00,169.92,147.79,2.4624,2.3717,0.769,203.9
1/8/1990 18:00,12.347,11.955,0.1703,0.0922,0.4114,12.301
1/8/1990 19:00,0,0,0,-0.0055,1,0
1/8/1990 20:00,0,0,0,-0.0055,1,0
1/8/1990 21:00,0,0,0,-0.0055,1,0
1/8/1990 22:00,0,0,0,-0.0055,1,0
1/8/1990 23:00,0,0,0,-0.0055,1,0
2/8/1990 0:00,0,0,0,-0.0055,1,0
2/8/1990 1:00,0,0,0,-0.0055,1,0
2/8/1990 2:00,0,0,0,-0.0055,1,0
2/8/1990 3:00,0,0,0,-0.0055,1,0
2/8/1990 4:00,0,0,0,-0.0055,1,0
2/8/1990 5:00,0,0,0,-0.0055,1,0
2/8/1990 6:00,22.854,22.124,0.3443,0.2703,0.6517,23.495
2/8/1990 7:00,205.11,186.06,3.1753,3.0721,0.8252,233.5
2/8/1990 8:00,411.16,394.9,6.6209,6.4341,0.8622,446.4
2/8/1990 9:00,595.35,587.56,9.5323,9.2639,0.8573,628.29
2/8/1990 10:00,724.99,718.71,11.335,11.006,0.8364,755.2
2/8/1990 11:00,826.11,821.45,12.637,12.267,0.8181,856
2/8/1990 12:00,803.74,799.45,12.313,11.954,0.8194,831.2
2/8/1990 13:00,764.74,759.96,11.775,11.431,0.8236,792.11
2/8/1990 14:00,668.69,661.29,10.429,10.127,0.8344,696.21
2/8/1990 15:00,549.11,540.27,8.6972,8.4516,0.848,581.21
2/8/1990 16:00,356.24,338.67,5.606,5.4402,0.8414,388.3
2/8/1990 17:00,158.21,138.51,2.3047,2.2173,0.7722,187.29
2/8/1990 18:00,11.766,11.394,0.1613,0.0831,0.3889,11.699
2/8/1990 19:00,0,0,0,-0.0055,1,0
2/8/1990 20:00,0,0,0,-0.0055,1,0
2/8/1990 21:00,0,0,0,-0.0055,1,0
2/8/1990 22:00,0,0,0,-0.0055,1,0
2/8/1990 23:00,0,0,0,-0.0055,1,0
3/8/1990 0:00,0,0,0,-0.0055,1,0
3/8/1990 1:00,0,0,0,-0.0055,1,0
3/8/1990 2:00,0,0,0,-0.0055,1,0
3/8/1990 3:00,0,0,0,-0.0055,1,0
3/8/1990 4:00,0,0,0,-0.0055,1,0
3/8/1990 5:00,0,0,0,-0.0055,1,0
3/8/1990 6:00,24.031,23.234,0.3612,0.2875,0.6593,24.797
3/8/1990 7:00,199.58,181.61,3.0865,2.9847,0.824,225.5
3/8/1990 8:00,417.75,401.26,6.699,6.5095,0.8585,454.1
3/8/1990 9:00,606.31,598.27,9.6585,9.3849,0.8528,638.8
3/8/1990 10:00,495.93,486.71,7.976,7.7523,0.8612,512.3
3/8/1990 11:00,367.85,359.46,5.9827,5.8092,0.8701,378.51
3/8/1990 12:00,134.74,130.33,2.1799,2.0958,0.857,138.81
3/8/1990 13:00,208.39,201.84,3.4013,3.2916,0.8703,215
3/8/1990 14:00,182.02,176.08,2.9683,2.868,0.8681,188.01
3/8/1990 15:00,99.5,96.093,1.6006,1.5284,0.8463,102.8
3/8/1990 16:00,226.01,216.99,3.6702,3.5549,0.8666,238.2
3/8/1990 17:00,125.7,117.22,1.9674,1.8882,0.8276,137.1
3/8/1990 18:00,21.768,21.009,0.3219,0.2471,0.6254,22.698
3/8/1990 19:00,0,0,0,-0.0055,1,0
3/8/1990 20:00,0,0,0,-0.0055,1,0
3/8/1990 21:00,0,0,0,-0.0055,1,0
3/8/1990 22:00,0,0,0,-0.0055,1,0
3/8/1990 23:00,0,0,0,-0.0055,1,0
4/8/1990 0:00,0,0,0,-0.0055,1,0
4/8/1990 1:00,0,0,0,-0.0055,1,0
4/8/1990 2:00,0,0,0,-0.0055,1,0
4/8/1990 3:00,0,0,0,-0.0055,1,0
4/8/1990 4:00,0,0,0,-0.0055,1,0
4/8/1990 5:00,0,0,0,-0.0055,1,0
4/8/1990 6:00,22.748,22.02,0.3425,0.2684,0.6501,23.397
4/8/1990 7:00,140.88,132.55,2.2557,2.1717,0.8493,151.71
4/8/1990 8:00,38.502,37.185,0.5996,0.5321,0.7614,39.7
4/8/1990 9:00,455.21,445.83,7.4605,7.2539,0.878,475.1
4/8/1990 10:00,501.01,491.64,8.1442,7.9193,0.8709,517.1
4/8/1990 11:00,734.47,727.42,11.532,11.196,0.8399,758.2
4/8/1990 12:00,571.49,563.14,9.1619,8.9054,0.8586,587.19
4/8/1990 13:00,738.56,731.13,11.521,11.186,0.8344,762.9
4/8/1990 14:00,381.73,372.23,6.1964,6.018,0.8686,393.99
4/8/1990 15:00,268.44,260.82,4.3861,4.2525,0.8728,278.51
4/8/1990 16:00,356,339.33,5.6783,5.513,0.8532,384.4
4/8/1990 17:00,199.5,172.89,2.9124,2.8132,0.7769,239.29
4/8/1990 18:00,8.3627,8.1038,0.11,0.0307,0.202,8.2004
4/8/1990 19:00,0,0,0,-0.0055,1,0
4/8/1990 20:00,0,0,0,-0.0055,1,0
4/8/1990 21:00,0,0,0,-0.0055,1,0
4/8/1990 22:00,0,0,0,-0.0055,1,0
4/8/1990 23:00,0,0,0,-0.0055,1,0
5/8/1990 0:00,0,0,0,-0.0055,1,0
5/8/1990 1:00,0,0,0,-0.0055,1,0
5/8/1990 2:00,0,0,0,-0.0055,1,0
5/8/1990 3:00,0,0,0,-0.0055,1,0
5/8/1990 4:00,0,0,0,-0.0055,1,0
5/8/1990 5:00,0,0,0,-0.0055,1,0
5/8/1990 6:00,22.098,21.404,0.3327,0.2584,0.6443,22.698
5/8/1990 7:00,221.24,198.53,3.3941,3.2866,0.8185,253.69
5/8/1990 8:00,445.49,427.94,7.1573,6.9576,0.8605,485
5/8/1990 9:00,660.3,653.67,10.501,10.2,0.8511,697.8
5/8/1990 10:00,828.05,823.67,12.738,12.366,0.8228,863.79
5/8/1990 11:00,929.5,927.05,13.956,13.541,0.8026,963.89
5/8/1990 12:00,959.66,957.67,14.262,13.835,0.7943,994.4
5/8/1990 13:00,924.97,922.13,13.805,13.395,0.7979,962.61
5/8/1990 14:00,817.66,812.96,12.441,12.077,0.8138,857.11
5/8/1990 15:00,642.89,635.14,10.057,9.7662,0.837,686.01
5/8/1990 16:00,420.75,398.38,6.5489,6.3596,0.8328,467.1
5/8/1990 17:00,185.73,157.82,2.6313,2.537,0.7526,227.2
5/8/1990 18:00,12.227,11.858,0.1688,0.0907,0.4086,12.203
5/8/1990 19:00,0,0,0,-0.0055,1,0
5/8/1990 20:00,0,0,0,-0.0055,1,0
5/8/1990 21:00,0,0,0,-0.0055,1,0
5/8/1990 22:00,0,0,0,-0.0055,1,0
5/8/1990 23:00,0,0,0,-0.0055,1,0
6/8/1990 0:00,0,0,0,-0.0055,1,0
6/8/1990 1:00,0,0,0,-0.0055,1,0
6/8/1990 2:00,0,0,0,-0.0055,1,0
6/8/1990 3:00,0,0,0,-0.0055,1,0
6/8/1990 4:00,0,0,0,-0.0055,1,0
6/8/1990 5:00,0,0,0,-0.0055,1,0
6/8/1990 6:00,21.999,21.308,0.331,0.2567,0.6428,22.6
6/8/1990 7:00,215.2,193.86,3.3144,3.2086,0.8215,244.6
6/8/1990 8:00,435.13,418.14,7.0052,6.8094,0.8622,471.9
6/8/1990 9:00,642.37,635.56,10.25,9.9587,0.8542,676.5
6/8/1990 10:00,793.2,787.65,12.287,11.928,0.8285,824.4
6/8/1990 11:00,896.46,892.78,13.564,13.163,0.809,927.8
6/8/1990 12:00,934.33,931.53,13.981,13.565,0.7999,966.8
6/8/1990 13:00,901.13,898.08,13.544,13.144,0.8036,933.4
6/8/1990 14:00,791.7,786.65,12.129,11.775,0.8195,825.9
6/8/1990 15:00,620.84,613.01,9.7639,9.4834,0.8416,658.9
6/8/1990 16:00,402.29,381.29,6.2927,6.1102,0.8368,442.9
6/8/1990 17:00,177.25,150.89,2.5185,2.4267,0.7543,215.41
6/8/1990 18:00,11.361,11.019,0.1557,0.0773,0.3746,11.308
6/8/1990 19:00,0,0,0,-0.0055,1,0
6/8/1990 20:00,0,0,0,-0.0055,1,0
6/8/1990 21:00,0,0,0,-0.0055,1,0
6/8/1990 22:00,0,0,0,-0.0055,1,0
6/8/1990 23:00,0,0,0,-0.0055,1,0
7/8/1990 0:00,0,0,0,-0.0055,1,0
7/8/1990 1:00,0,0,0,-0.0055,1,0
7/8/1990 2:00,0,0,0,-0.0055,1,0
7/8/1990 3:00,0,0,0,-0.0055,1,0
7/8/1990 4:00,0,0,0,-0.0055,1,0
7/8/1990 5:00,0,0,0,-0.0055,1,0
7/8/1990 6:00,14.106,13.786,0.2048,0.1274,0.4978,14.204
7/8/1990 7:00,122.37,116.85,1.9844,1.9059,0.8581,128.99
7/8/1990 8:00,255.1,245.99,4.1941,4.0675,0.8785,266.6
7/8/1990 9:00,381.53,371.98,6.26,6.0824,0.8783,396
7/8/1990 10:00,465.25,455.01,7.5572,7.3467,0.87,480.2
7/8/1990 11:00,615.14,606.17,9.8035,9.5261,0.8532,632.2
7/8/1990 12:00,613.07,602.11,9.7156,9.4402,0.8484,630
7/8/1990 13:00,545.1,534.28,8.7006,8.4579,0.8549,560.9
7/8/1990 14:00,498.24,488.78,8.0066,7.7821,0.8606,514.01
7/8/1990 15:00,379.14,369.46,6.1428,5.9653,0.8669,395
7/8/1990 16:00,238.66,229.15,3.852,3.7314,0.8614,250.89
7/8/1990 17:00,98.301,93.874,1.5596,1.4879,0.834,103.5
7/8/1990 18:00,0,0,0,-0.0055,1,2.6033
7/8/1990 19:00,0,0,0,-0.0055,1,0
7/8/1990 20:00,0,0,0,-0.0055,1,0
7/8/1990 21:00,0,0,0,-0.0055,1,0
7/8/1990 22:00,0,0,0,-0.0055,1,0
7/8/1990 23:00,0,0,0,-0.0055,1,0
8/8/1990 0:00,0,0,0,-0.0055,1,0
8/8/1990 1:00,0,0,0,-0.0055,1,0
8/8/1990 2:00,0,0,0,-0.0055,1,0
8/8/1990 3:00,0,0,0,-0.0055,1,0
8/8/1990 4:00,0,0,0,-0.0055,1,0
8/8/1990 5:00,0,0,0,-0.0055,1,0
8/8/1990 6:00,19.974,19.406,0.2962,0.2209,0.6094,20.403
8/8/1990 7:00,189.84,173.85,2.9473,2.8482,0.8266,210.3
8/8/1990 8:00,494.21,475.27,7.8328,7.6139,0.8488,533.09
8/8/1990 9:00,508.58,499.77,8.1755,7.9466,0.8609,529.3
8/8/1990 10:00,480.28,469.92,7.7063,7.4892,0.8591,495.61
8/8/1990 11:00,533.96,523.57,8.503,8.2643,0.8528,549.01
8/8/1990 12:00,329.63,321.91,5.3639,5.205,0.87,337.7
8/8/1990 13:00,246.34,238.75,3.9978,3.873,0.8662,254
8/8/1990 14:00,63.864,61.652,1.0016,0.9395,0.8106,65.896
8/8/1990 15:00,74.669,72.085,1.1823,1.1172,0.8243,77.107
8/8/1990 16:00,116.97,112.87,1.8843,1.8064,0.8509,121.2
8/8/1990 17:00,34.709,33.65,0.5309,0.4611,0.732,35.698
8/8/1990 18:00,0,0,0,-0.0055,1,4.7999
8/8/1990 19:00,0,0,0,-0.0055,1,0
8/8/1990 20:00,0,0,0,-0.0055,1,0
8/8/1990 21:00,0,0,0,-0.0055,1,0
8/8/1990 22:00,0,0,0,-0.0055,1,0
8/8/1990 23:00,0,0,0,-0.0055,1,0
9/8/1990 0:00,0,0,0,-0.0055,1,0
9/8/1990 1:00,0,0,0,-0.0055,1,0
9/8/1990 2:00,0,0,0,-0.0055,1,0
9/8/1990 3:00,0,0,0,-0.0055,1,0
9/8/1990 4:00,0,0,0,-0.0055,1,0
9/8/1990 5:00,0,0,0,-0.0055,1,0
9/8/1990 6:00,12.352,12.098,0.1761,0.0981,0.4377,12.398
9/8/1990 7:00,128.08,122.08,2.0649,1.9844,0.8536,135.31
9/8/1990 8:00,229.91,221.84,3.7682,3.6512,0.875,239.9
9/8/1990 9:00,337.73,328.8,5.5357,5.3748,0.8768,349.3
9/8/1990 10:00,410.41,400.59,6.6764,6.4871,0.8709,422.31
9/8/1990 11:00,460.57,450.66,7.4464,7.2373,0.8658,472.6
9/8/1990 12:00,458.04,448.4,7.398,7.1896,0.8648,469.3
9/8/1990 13:00,445.6,433.53,7.1569,6.9543,0.8599,459.5
9/8/1990 14:00,347.2,337.07,5.6215,5.4568,0.8659,358.9
9/8/1990 15:00,254.93,246.94,4.1458,4.0178,0.8683,264.3
9/8/1990 16:00,159.51,153.79,2.5812,2.4888,0.8596,165.8
9/8/1990 17:00,67.755,65.245,1.0692,1.0064,0.8183,70.403
9/8/1990 18:00,0,0,0,-0.0055,1,2.6033
9/8/1990 19:00,0,0,0,-0.0055,1,0
9/8/1990 20:00,0,0,0,-0.0055,1,0
9/8/1990 21:00,0,0,0,-0.0055,1,0
9/8/1990 22:00,0,0,0,-0.0055,1,0
9/8/1990 23:00,0,0,0,-0.0055,1,0
10/8/1990 0:00,0,0,0,-0.0055,1,0
10/8/1990 1:00,0,0,0,-0.0055,1,0
10/8/1990 2:00,0,0,0,-0.0055,1,0
10/8/1990 3:00,0,0,0,-0.0055,1,0
10/8/1990 4:00,0,0,0,-0.0055,1,0
10/8/1990 5:00,0,0,0,-0.0055,1,0
10/8/1990 6:00,19.488,18.944,0.2906,0.2152,0.6085,19.899
10/8/1990 7:00,179.65,164.68,2.8068,2.7113,0.8316,197.9
10/8/1990 8:00,359.79,346.74,5.8454,5.6777,0.8695,379.5
10/8/1990 9:00,542.62,533.89,8.7407,8.4985,0.8629,564.8
10/8/1990 10:00,688.81,680.78,10.816,10.502,0.8401,710.7
10/8/1990 11:00,771.71,766.71,11.928,11.58,0.8268,791.29
10/8/1990 12:00,778.7,772.25,11.958,11.609,0.8214,798.5
10/8/1990 13:00,709.58,702.31,10.999,10.68,0.8293,728.19
10/8/1990 14:00,597.12,588.5,9.397,9.1283,0.8423,615.19
10/8/1990 15:00,457.83,447.89,7.3101,7.1013,0.8546,477.11
10/8/1990 16:00,286.99,274.83,4.5737,4.4339,0.8512,302.8
10/8/1990 17:00,109.73,103.19,1.7051,1.6301,0.8184,117.3
10/8/1990 18:00,0,0,0,-0.0055,1,2.7009
10/8/1990 19:00,0,0,0,-0.0055,1,0
10/8/1990 20:00,0,0,0,-0.0055,1,0
10/8/1990 21:00,0,0,0,-0.0055,1,0
10/8/1990 22:00,0,0,0,-0.0055,1,0
10/8/1990 23:00,0,0,0,-0.0055,1,0
11/8/1990 0:00,0,0,0,-0.0055,1,0
11/8/1990 1:00,0,0,0,-0.0055,1,0
11/8/1990 2:00,0,0,0,-0.0055,1,0
11/8/1990 3:00,0,0,0,-0.0055,1,0
11/8/1990 4:00,0,0,0,-0.0055,1,0
11/8/1990 5:00,0,0,0,-0.0055,1,0
11/8/1990 6:00,0,0,0,-0.0055,1,3.303
11/8/1990 7:00,35.071,33.978,0.537,0.4674,0.7343,36.105
11/8/1990 8:00,70.857,68.421,1.1245,1.0607,0.8248,73.202
11/8/1990 9:00,109.5,105.77,1.7688,1.6935,0.8521,113.1
11/8/1990 10:00,128.14,123.84,2.0719,1.9902,0.8557,132.2
11/8/1990 11:00,141.31,136.67,2.289,2.2027,0.8588,145.61
11/8/1990 12:00,149.01,144.19,2.4157,2.3266,0.8603,153.4
11/8/1990 13:00,143.98,139.25,2.3299,2.2425,0.8581,148.41
11/8/1990 14:00,134.01,129.52,2.163,2.0791,0.8548,138.3
11/8/1990 15:00,93.799,90.579,1.4966,1.4258,0.8375,96.892
11/8/1990 16:00,64.283,62.089,1.0101,0.948,0.8125,66.401
11/8/1990 17:00,30.164,29.27,0.4554,0.3836,0.7008,30.996
